anime_id	name	genre	type	episodes
1587	Tenpou Ibun: Ayakashi Ayashi	Demons, Historical, Supernatural	TV	25
51	Tenshi Kinryouku	Action, Drama, Romance, Shoujo, Supernatural	OVA	3
200	Tenshi na Konamaiki	Comedy, Magic, Romance, Shounen	TV	50
605	Tenshi ni Narumon!	Comedy, Fantasy, Romance	TV	26
684	Tenshi no Shippo Chu!	Fantasy, Magic, Romance	TV	11
885	Tenshi no Tamago	Dementia, Drama, Fantasy	OVA	1
566	Tetsuwan Birdy	Action, Comedy, Sci-Fi, Shounen	OVA	4
26	Texhnolyze	Action, Drama, Psychological, Sci-Fi	TV	22
1303	The Animatrix	Action, Drama, Sci-Fi	OVA	9
567	The Big O	Action, Mecha, Mystery, Psychological, Sci-Fi	TV	26
1822	The Hakkenden	Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen	OVA	6
479	The Law of Ueki	Adventure, Comedy, Drama, Shounen, Supernatural	TV	51
1452	The Samurai	Comedy, Romance, School, Shounen	OVA	1
1048	The SoulTaker: Tamashii-gari	Demons, Horror, Supernatural	TV	13
944	The Third: Aoi Hitomi no Shoujo	Action, Adventure, Sci-Fi, Seinen	TV	24
1353	The Urotsuki	Adventure, Demons, Fantasy, Hentai, Horror	OVA	3
473	Tide-Line Blue	Action, Adventure, Drama, Military, Shounen	TV	12
1001	Tide-Line Blue Special	Adventure, Drama, Shounen	Special	1
472	To Heart	Drama, Harem, Romance, School, Slice of Life	TV	13
471	To Heart 2	Comedy, Drama, Harem, Romance, School, Slice of Life	TV	13
1720	To Heart 2 OVA	Comedy, Drama, Harem, Romance, School	OVA	3
1624	To Heart 2 Special	Drama, Romance, School	Special	1
685	To Heart: Remember My Memories	Drama, Harem, Romance, School, Sci-Fi, Slice of Life	TV	13
686	To Heart: Remember My Memories Specials	Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power	Special	7
1979	Tobira wo Akete (1995)	Dementia, Fantasy	OVA	1
1555	Tokimeki Memorial: Only Love	Comedy, Harem, Romance, School	TV	25
1405	Tokio Kidou Police	Comedy, Hentai, Parody, Romance	OVA	2
916	Tokkou	Action, Comedy, Horror, Mystery, Police, Supernatural	TV	13
1043	Tokyo Babylon	Action, Magic, Mystery, Supernatural	OVA	2
1053	Tokyo Daigaku Monogatari	Comedy, Drama, Ecchi, Romance, School	OVA	2
759	Tokyo Godfathers	Comedy, Drama	Movie	1
1052	Tokyo Juushouden	Action, Adventure, Shounen, Supernatural	OVA	3
1860	Tokyo Majin Gakuen Kenpucho: Tou	Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural	TV	14
687	Tokyo Mew Mew	Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural	TV	52
1703	Tokyo Tribe 2	Action, Drama	TV	13
175	Tokyo Underground	Action, Adventure, Romance, Sci-Fi, Shounen, Super Power	TV	26
1218	Tonagura!	Comedy, Drama, Ecchi, Romance, School	TV	13
523	Tonari no Totoro	Adventure, Comedy, Supernatural	Movie	1
415	Tonari no Yamada-kun	Comedy, Slice of Life	Movie	1
1002	Top wo Nerae 2! Diebuster	Action, Comedy, Mecha, Sci-Fi, Space	OVA	6
1911	"Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!"	Comedy, Mecha, Shounen	Movie	2
949	Top wo Nerae! Gunbuster	Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space	OVA	6
508	Tottoko Hamtarou	Adventure, Comedy, Kids	TV	296
1065	Touch	Drama, Romance, School, Shounen, Slice of Life, Sports	TV	101
1539	Touch: Cross Road - Kaze no Yukue	Romance, Shounen, Sports	Special	1
1540	Touch: Miss Lonely Yesterday - Are kara, Kimi wa...	Romance, Shounen, Sports	Special	1
658	Touhai Densetsu Akagi: Yami ni Maiorita Tensai	Game, Psychological, Seinen, Thriller	TV	26
928	Transformers Galaxy Force	Adventure, Mecha, Sci-Fi, Shounen	TV	52
925	Transformers Headmasters	Adventure, Mecha, Sci-Fi, Shounen	TV	35
1675	Transformers Micron Densetsu	Action, Mecha, Sci-Fi, Shounen	TV	52
927	Transformers Superlink	Adventure, Mecha, Sci-Fi, Shounen	TV	51
926	Transformers Victory	Adventure, Mecha, Sci-Fi, Shounen	TV	44
924	Transformers: Choujin Master Force	Adventure, Mecha, Sci-Fi, Shounen	TV	47
1980	Trava: Fist Planet	Action, Comedy, Mecha, Sci-Fi, Space	OVA	4
176	Triangle Heart: Sweet Songs Forever	Adventure, Romance	OVA	4
6	Trigun	Action, Comedy, Sci-Fi	TV	26
27	Trinity Blood	Action, Supernatural, Vampire	TV	24
744	Trouble Chocolate	Comedy, Romance, Sci-Fi, Shounen	TV	20
748	True Love Story	Romance	OVA	3
177	Tsubasa Chronicle	Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural	TV	26
969	Tsubasa Chronicle 2nd Season	Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural	TV	26
807	Tsubasa Chronicle: Tori Kago no Kuni no Himegimi	Action, Adventure, Drama, Fantasy, Shounen	Movie	1
648	Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary	Comedy, Drama, Harem, Romance, Sci-Fi	TV	13
343	Tsukuyomi: Moon Phase	Comedy, Fantasy, Romance, Seinen, Vampire	TV	25
1403	Tsumamigui	Hentai	OVA	2
1198	Tsuyokiss	Comedy, Romance, School, Slice of Life	TV	12
95	Turn A Gundam	Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space	TV	50
1981	Twilight Q	Mystery, Psychological, Sci-Fi	OVA	2
1900	Twin Signal: Family Game	Action, Comedy, Mecha, Sci-Fi	OVA	3
827	Uba	Hentai	OVA	2
1000	Uchuu Kaizoku Captain Harlock	Action, Adventure, Drama, Sci-Fi, Seinen, Space	TV	42
1377	Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden	Drama, Sci-Fi, Space	TV	13
1458	Uchuu no Kishi Tekkaman	Action, Adventure, Mecha, Sci-Fi, Shounen, Space	TV	26
1459	Uchuu no Kishi Tekkaman Blade	Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space	TV	49
1460	Uchuu no Kishi Tekkaman Blade II	Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space	OVA	6
113	Uchuu no Stellvia	Action, Romance, Sci-Fi, Space	TV	26
1650	Uchuu Senkan Yamato	Action, Adventure, Drama, Military, Sci-Fi, Space	TV	26
711	Uchuu Senkan Yamato (Movie)	Drama, Military, Sci-Fi, Space	Movie	1
1651	Uchuu Senkan Yamato 2	Action, Adventure, Drama, Military, Sci-Fi, Space	TV	26
1652	Uchuu Senkan Yamato III	Action, Adventure, Drama, Military, Sci-Fi, Space	TV	25
1737	Uchuu Senshi Baldios	Adventure, Drama, Mecha, Sci-Fi, Shounen, Space	TV	34
1127	UFO Princess Valkyrie	Comedy, Ecchi, Magic, Sci-Fi	TV	12
1128	UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku	Comedy, Romance, Sci-Fi	TV	12
1514	UFO Princess Valkyrie 3: Seiresetsu no Hanayome	Comedy, Magic, Romance, Sci-Fi	OVA	6
1648	UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage	Comedy, Romance, Sci-Fi	OVA	2
1129	UFO Princess Valkyrie: Special	Comedy, Romance, Sci-Fi	Special	1
1985	UFO Robo Grendizer	Mecha, Sci-Fi, Shounen	TV	74
354	UG☆Ultimate Girls	Comedy, Ecchi, Magic, Sci-Fi	TV	12
178	Ultra Maniac	Comedy, Magic, Romance, School, Shoujo	TV	26
179	Ultra Maniac OVA	Comedy, Magic, Romance, School	OVA	1
743	Umi ga Kikoeru	Drama, Romance, School, Slice of Life	Special	1
1770	Unbalance	Hentai	OVA	3
1176	Unkai no Meikyuu Zeguy	Action, Adventure, Fantasy	OVA	2
1102	Urda	Action, Historical, Military, Sci-Fi	ONA	5
1293	Urusei Yatsura	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	TV	195
1920	Urusei Yatsura Movie 1: Only You	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1921	Urusei Yatsura Movie 2: Beautiful Dreamer	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1922	Urusei Yatsura Movie 3: Remember My Love	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1923	Urusei Yatsura Movie 4: Lum The Forever	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1924	Urusei Yatsura Movie 5: Final	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1925	Urusei Yatsura Movie 6: Itsudatte My Darling	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Movie	1
1919	Urusei Yatsura OVA	Adventure, Comedy, Sci-Fi	OVA	11
1481	Urusei Yatsura: Haru da, Tobidase!	Action, Adventure, Comedy, Drama, Romance, Sci-Fi	Special	2
991	Usagi-chan de Cue!!	Action, Comedy, Ecchi, Magic, Romance	OVA	3
842	Ushio to Tora	Action, Comedy, Horror	OVA	10
688	Uta Kata	Drama, Magic	TV	12
689	Uta Kata Special	Drama, Magic	Special	1
856	Utawarerumono	Action, Drama, Fantasy, Sci-Fi	TV	26
1830	Utawarerumono Specials	Action, Comedy, Drama, Fantasy	Special	6
1952	Vampire Hunter	Action, Adventure, Drama, Fantasy	OVA	4
732	Vampire Hunter D	Action, Horror, Sci-Fi, Supernatural, Vampire	Movie	1
543	Vampire Hunter D (2000)	Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire	Movie	1
1765	Vampire Sensou	Super Power, Supernatural, Vampire	OVA	1
180	Vandread	Action, Ecchi, Mecha, Sci-Fi, Shounen, Space	TV	13
1111	Vandread: Gekitou-hen	Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space	OVA	1
1112	Vandread: Taidou-hen	Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space	OVA	1
181	Vandread: The Second Stage	Action, Ecchi, Mecha, Sci-Fi, Shounen, Space	TV	13
1183	Variable Geo	Action, Ecchi, Martial Arts, Shounen, Super Power	OVA	3
544	Venus Senki	Action, Adventure, Sci-Fi, Space	Movie	1
1607	Venus Versus Virus	Drama, Romance, Supernatural	TV	12
201	Video Girl Ai	Comedy, Drama, Ecchi, Romance	OVA	6
278	Viewtiful Joe	Action, Comedy, Sci-Fi, Shounen	TV	51
1341	Violence Jack: Harlem Bomber-hen	Action, Drama, Horror	OVA	1
1343	"Violence Jack: Hell&#039;s Wind-hen"	Action, Drama, Horror	OVA	1
1342	Violence Jack: Jigoku Gai-hen	Action, Drama, Horror	OVA	1
1787	Viper GTS	Demons, Hentai	OVA	3
823	Virgin Night	Hentai, Romance	OVA	1
961	Virtua Fighter	Action, Adventure, Comedy, Martial Arts, Shounen	TV	35
1411	"VS Knight Lamune &amp; 40 Fresh"	Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space	OVA	6
346	W: Wish	Drama, Harem, Romance, School, Slice of Life	TV	13
1744	Wagamama☆Fairy Mirumo de Pon!	Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo	TV	172
1986	Wakusei Robo Danguard Ace	Mecha, Sci-Fi, Shounen	TV	56
1207	Wata no Kuni Hoshi	Drama, Fantasy, Psychological, Romance, Shoujo	Movie	1
1375	Watashi no Ashinaga Ojisan	Comedy, Historical, Romance, School, Shoujo, Slice of Life	TV	40
447	Weiß Kreuz	Action, Drama, Shounen	TV	25
446	Weiß Kreuz Glühen	Action, Drama, Shounen	TV	13
1024	Weiß Kreuz OVA	Action, Drama	OVA	2
183	Whistle!	School, Shounen, Sports	TV	39
1959	Wild 7	Action, Drama, Police, Shounen	OVA	2
1745	Wild 7 Another Bouryaku Unga	Action, Adventure, Police, Shounen	TV	13
347	Wild Arms: Twilight Venom	Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire	TV	22
546	Wind: A Breath of Heart (TV)	Drama, Romance, School, Supernatural	TV	13
547	Wind: A Breath of Heart OVA	Drama, Romance, School, Supernatural	OVA	3
1130	Windaria	Action, Drama, Fantasy, Romance, Sci-Fi	Movie	1
1718	Winter Garden	Drama, Romance, Shoujo, Slice of Life	Special	2
1958	Wish	Music	Music	1
7	Witch Hunter Robin	Action, Drama, Magic, Mystery, Police, Supernatural	TV	26
935	Witchblade	Action, Sci-Fi, Super Power	TV	24
1076	Wizardry	Action, Adventure, Fantasy	OVA	1
202	"Wolf&#039;s Rain"	Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi	TV	26
1023	"Wolf&#039;s Rain OVA"	Adventure, Drama, Psychological, Sci-Fi, Supernatural	OVA	4
548	Wonderful Days	Action, Drama, Romance, Sci-Fi	Movie	1
203	Words Worth	Adventure, Demons, Fantasy, Hentai, Magic	OVA	5
156	X	Action, Drama, Fantasy, Magic, Romance, Shoujo, Super Power	TV	24
1973	X Densha de Ikou	Dementia, Mystery, Supernatural	OVA	1
595	X OVA	Drama, Fantasy, Mystery, Romance, Supernatural	OVA	1
155	X/1999	Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural	Movie	1
184	Xenosaga The Animation	Action, Mecha, Sci-Fi, Shounen, Space	TV	12
315	Xiao Qian	Action, Drama, Fantasy, Romance	Movie	1
861	xxxHOLiC	Comedy, Drama, Mystery, Psychological, Supernatural	TV	24
793	xxxHOLiC Movie: Manatsu no Yoru no Yume	Comedy, Drama, Mystery, Psychological, Supernatural	Movie	1
1387	Yakin Byoutou	Hentai	OVA	10
1388	Yakin Byoutou Ni	Hentai	OVA	5
1389	Yakin Byoutou San	Hentai	OVA	3
28	Yakitate!! Japan	Comedy, Shounen	TV	69
1026	Yakumo Tatsu	Adventure, Historical, Horror, Shoujo, Supernatural	OVA	2
1562	Yamato Nadeshiko Shichihenge♥	Comedy, Shoujo	TV	25
553	Yami no Matsuei	Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire	TV	13
1340	Yami no Shihosha Judge	Horror, Seinen, Supernatural	OVA	1
497	Yami to Boushi to Hon no Tabibito	Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai	TV	13
1558	Yarima Queen	Comedy, Demons, Fantasy, Hentai, Magic, Parody	OVA	1
1891	YAT Anshin! Uchuu Ryokou	Adventure, Comedy, Sci-Fi, Shounen	TV	50
1892	YAT Anshin! Uchuu Ryokou 2	Adventure, Comedy, Sci-Fi, Shounen	TV	25
691	Yawara!	Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports	TV	124
1932	Yes! Precure 5	Action, Fantasy, Magic, School, Shoujo	TV	49
1543	Yoake Mae yori Ruriiro na: Crescent Love	Comedy, Romance, School, Sci-Fi	TV	12
975	Yokohama Kaidashi Kikou	Sci-Fi, Seinen, Slice of Life	OVA	2
976	Yokohama Kaidashi Kikou: Quiet Country Cafe	Sci-Fi, Seinen, Slice of Life	OVA	2
970	Yokoyama Mitsuteru Sangokushi	Adventure, Historical	TV	47
798	Yomigaeru Sora: Rescue Wings	Drama, Military, Seinen	TV	12
1843	Yomigaeru Sora: Rescue Wings Special	Drama, Military, Seinen	Special	1
1264	Yoroiden Samurai Troopers	Adventure, Samurai, Sci-Fi, Shounen	TV	39
1265	Yoroiden Samurai Troopers Gaiden	Adventure, Fantasy, Samurai, Shounen	OVA	2
1266	Yoroiden Samurai Troopers Kikoutei Densetsu	Adventure, Fantasy, Samurai, Shounen	OVA	4
1267	Yoroiden Samurai Troopers Message	Adventure, Fantasy, Samurai, Shounen	OVA	5
1702	Yoru ga Kuru!	Demons, Hentai, Horror, Super Power, Supernatural	OVA	4
965	"Yoshinaga-san&#039;chi no Gargoyle"	Comedy, Fantasy, Slice of Life	TV	13
1107	Youjuu Toshi	Action, Adventure, Demons, Drama, Horror, Super Power	Movie	1
1484	Youma	Action, Demons, Fantasy, Horror, Supernatural	OVA	2
1630	Yousei Hime Ren	Adventure, Comedy, Fantasy	OVA	2
1766	Youseiki Suikoden	Action, Fantasy, Martial Arts	OVA	1
1276	Ys	Adventure, Demons, Drama, Fantasy, Magic	OVA	7
1277	Ys: Tenkuu no Shinden - Adol Christine no Bouken	Adventure, Demons, Drama, Fantasy, Magic	OVA	4
550	Yu☆Gi☆Oh!	Action, Comedy, Fantasy, Game, Shounen	TV	27
481	Yu☆Gi☆Oh! Duel Monsters	Adventure, Game, Shounen	TV	224
482	Yu☆Gi☆Oh!: Duel Monsters GX	Action, Comedy, Fantasy, Game, Shounen	TV	180
1894	Yu☆Gi☆Oh!: Hikari no Pyramid	Adventure, Comedy, Fantasy, Game	Movie	1
754	Yuki no Joou	Adventure, Drama, Fantasy	TV	36
715	Yume de Aetara	Comedy, Drama, Ecchi, Romance, Seinen	OVA	3
718	Yume de Aetara (TV)	Comedy, Drama, Romance, Seinen, Slice of Life	TV	16
943	Yume Tsukai	Drama, Fantasy, Magic, Slice of Life	TV	12
204	Yumeria	Action, Comedy, Ecchi, Harem, Super Power	TV	12
392	Yuu☆Yuu☆Hakusho	Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen	TV	112
882	Yuu☆Yuu☆Hakusho (Movie)	Action, Adventure, Comedy	Movie	1
883	Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna	Action, Comedy	Movie	1
599	Yuugen Kaisha	Action, Adventure, Comedy, Magic, Super Power, Supernatural	OVA	4
1246	Yuugo: Koushounin	Action, Drama, Military, Mystery, Psychological, Seinen	TV	13
1788	Yuuguu Settai: Kotou no Gokuraku e Youkoso	Hentai	OVA	2
890	Yuusha-Ou GaoGaiGar	Adventure, Mecha, Sci-Fi, Shounen	TV	49
1382	Yuusha-Ou GaoGaiGar Final	Adventure, Drama, Mecha, Sci-Fi, Shounen	OVA	8
1383	Yuuwaku Countdown	Action, Comedy, Fantasy, Hentai, Horror, Mecha, Romance, Supernatural	OVA	6
878	Zegapain	Action, Mecha, Romance, Sci-Fi	TV	26
1195	Zero no Tsukaima	Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School	TV	13
1840	Zero no Tsukaima: Futatsuki no Kishi	Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School	TV	12
1041	Zetsuai 1989	Drama, Music, Romance, Sports, Yaoi	OVA	1
1897	Zettai Muteki Raijin-Oh	Adventure, Mecha, School, Sci-Fi, Shounen	TV	51
308	Zettai Shounen	Drama, Fantasy, Mystery, Sci-Fi, Shounen	TV	26
29	Zipang	Action, Drama, Historical, Military, Sci-Fi, Seinen	TV	26
763	Zoids	Action, Adventure, Comedy, Mecha, Sci-Fi	TV	67
1746	Zoids Fuzors	Adventure, Mecha, Sci-Fi, Shounen	TV	26
712	Zoids Genesis	Action, Adventure, Comedy, Mecha, Military	TV	50
764	Zoids Shinseiki/Zero	Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports	TV	26
1249	Zone of the Enders: Dolores, I	Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space	TV	26
1248	Zone of the Enders: Idolo	Action, Drama, Mecha, Military, Romance, Sci-Fi, Space	OVA	1
